SiteName,Year,Month,Time,Salinity,Latitude,Longitude,Grid.Lat,Grid.Long,Unique,Depth,Flow,PREC,AMO,NAO,ACE,AMO6,NAO6,FLOW6,PREC6
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2004,3,2004_3,69,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,81628.7,17.3,0.153,1.5,176.3,0.2375,-0.066666667,348661.6,33.73333333
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2004,4,2004_4,33,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,127448,263.7,0.104,1.7,176.3,0.1845,0.383333333,311587.9,67.03333333
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2004,5,2004_5,15,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,117511.8,199.6,0.001,0.9,176.3,0.148166667,0.3,405861.2,96.41666667
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2004,6,2004_6,9,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,159629.5,68.1,0.173,-1.5,176.3,0.140333333,0.233333333,564424.4,105.05
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2004,6,2004_6,15,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,159629.5,68.1,0.173,-1.5,176.3,0.140333333,0.233333333,564424.4,105.05
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2004,7,2004_7,27,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,54915.8,19.8,0.223,-0.8,226.9,0.143166667,0.066666667,577817.8,100.7
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2004,8,2004_8,10,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,63576.2,26.4,0.312,-1.5,226.9,0.161,0.05,604710,99.15
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2004,9,2004_9,10,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,83007,262.7,0.236,2,226.9,0.174833333,0.133333333,606088.3,140.05
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2004,9,2004_9,12,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,83007,262.7,0.236,2,226.9,0.174833333,0.133333333,606088.3,140.05
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2004,10,2004_10,21,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,57114.5,75.4,0.238,-2,226.9,0.197166667,-0.483333333,535754.8,108.6666667
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2004,10,2004_10,25,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,57114.5,75.4,0.238,-2,226.9,0.197166667,-0.483333333,535754.8,108.6666667
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2005,1,2005_1,18,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,51552.2,37.9,0.106,1,226.9,0.215166667,0.316666667,361842.2,99.03333333
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2005,2,2005_2,33,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,47942.8,85.4,0.121,-0.6,226.9,0.183333333,0.466666667,346208.8,108.8666667
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2005,3,2005_3,53,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,49831.9,64.8,0.28,-3,226.9,0.190666667,-0.366666667,313033.7,75.88333333
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2005,4,2005_4,24,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,39716.2,7.7,0.288,0.2,226.9,0.199,0,295635.4,64.6
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2005,4,2005_4,436,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,39716.2,7.7,0.288,0.2,226.9,0.199,0,295635.4,64.6
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2005,5,2005_5,27,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,54690.8,22.6,0.289,-1.6,226.9,0.211166667,-0.233333333,294937.5,39.25
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2005,5,2005_5,42,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,54690.8,22.6,0.289,-1.6,226.9,0.211166667,-0.233333333,294937.5,39.25
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2005,6,2005_6,31,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,61820.7,39.2,0.322,-1.4,226.9,0.234333333,-0.9,305554.6,42.93333333
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2005,6,2005_6,32,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,61820.7,39.2,0.322,-1.4,226.9,0.234333333,-0.9,305554.6,42.93333333
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2005,6,2005_6,36,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,61820.7,39.2,0.322,-1.4,226.9,0.234333333,-0.9,305554.6,42.93333333
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2005,7,2005_7,28,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,84860.1,37.7,0.442,-0.5,245.3,0.290333333,-1.15,338862.5,42.9
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2005,9,2005_9,38,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,63704.5,144.6,0.414,1.2,245.3,0.365,-0.05,360857.4,42.51666667
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2005,10,2005_10,12,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,70678,52.5,0.233,-1.5,245.3,0.355833333,-0.333333333,391819.2,49.98333333
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2006,1,2006_1,149,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,24019.6,NA,0.119,1,245.3,0.258166667,0.416666667,275820.2,55.28
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2006,2,2006_2,64,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,67724.8,NA,0.07,-0.7,245.3,0.197333333,0,287479.9,68.275
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2006,5,2006_5,32,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,35570.1,NA,0.304,-0.6,245.3,0.159,-0.3,195464.4,8.6
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2006,6,2006_6,13,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,114563.3,NA,0.329,0,245.3,0.1785,-0.183333333,286059.4,NA
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2006,8,2006_8,16,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,55706.8,NA,0.397,-0.9,83.3,0.274833333,-0.433333333,327227.9,NA
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2006,8,2006_8,51,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,55706.8,NA,0.397,-0.9,83.3,0.274833333,-0.433333333,327227.9,NA
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2006,10,2006_10,43,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,72862.9,NA,0.33,-2.4,83.3,0.348333333,-0.766666667,575107.8,NA
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2006,11,2006_11,137,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,23420.5,NA,0.284,1.2,83.3,0.345,-0.466666667,562958.2,NA
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2007,2,2007_2,6,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,23144.4,NA,0.213,-0.2,83.3,0.2535,0.233333333,449917.3,NA
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2007,2,2007_2,159,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,23144.4,NA,0.213,-0.2,83.3,0.2535,0.233333333,449917.3,NA
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2007,3,2007_3,4,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,46358.4,NA,0.123,3.1,83.3,0.214,0.816666667,277077.1,NA
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2007,5,2007_5,198,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,117705.3,NA,0.107,2.9,83.3,0.155333333,1.483333333,328979,NA
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2007,8,2007_8,12,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,80792,74.3,0.05,-0.2,73.9,0.107166667,0.2,763037.8,116.1333333
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2007,8,2007_8,122,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,80792,74.3,0.05,-0.2,73.9,0.107166667,0.2,763037.8,116.1333333
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2007,10,2007_10,16,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,51943.5,46.7,0.153,0.9,73.9,0.102,-0.166666667,834458.1,98.04
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2007,11,2007_11,19,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,27486.5,16,0.172,-1.2,73.9,0.112833333,-0.85,744239.3,84.36666667
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2008,1,2008_1,18,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,28243.4,NA,0.026,1.4,73.9,0.100166667,0.283333333,307560.1,58.025
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2008,2,2008_2,51,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,23018.9,13.5,0.124,0.4,73.9,0.1125,0.383333333,249787,42.825
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2008,4,2008_4,14,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,54722.5,21.8,0.038,-2.8,73.9,0.103333333,0.05,185129.2,20.75
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2008,6,2008_6,8,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,66738.9,NA,0.252,-0.2,73.9,0.127,-0.283333333,273304.8,19.225
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2008,8,2008_8,16,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,133190.8,36.2,0.17,2,145.7,0.163833333,-0.25,740547.2,43.84
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2008,10,2008_10,7,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,74965.4,4.4,0.098,3.1,145.7,0.1805,0.5,861018.9,36.3
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2008,11,2008_11,49,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,45645.9,5.1,-0.003,1.3,145.7,0.152,1.066666667,834962.1,35.34
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2008,12,2008_12,59,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,25592.1,4.5,0.014,0.5,145.7,0.112333333,1.183333333,793815.3,30.2
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2009,1,2009_1,13,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,27700.2,NA,-0.063,1.6,145.7,0.068333333,1.45,436201.6,12.32
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2009,4,2009_4,18,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,34665,0.9,-0.135,2.8,145.7,-0.086666667,1.283333333,186333.3,8.68
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2009,5,2009_5,20,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,45168.2,41.1,-0.066,2.7,145.7,-0.097166667,1.516666667,185855.6,15.88
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2009,6,2009_6,11,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,43108.3,0.3,0.117,-3.8,145.7,-0.08,0.8,203371.8,15.04
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2009,8,2009_8,178,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,42264.2,1.8,0.148,2.2,52.6,0.020666667,0.6,235900.1,13.72
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2009,10,2009_10,31,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,43626,105.2,0.16,-2.2,52.6,0.106,-0.283333333,287356.7,50.64
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2009,11,2009_11,97,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.3,31677.8,149.9,0.065,2.1,52.6,0.127833333,-0.383333333,273866.3,72.4
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2010,1,2010_1,14,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,103547.6,54.7,0.035,-1.9,52.6,0.089833333,-0.5,390057.6,90.13333333
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2010,5,2010_5,23,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,139192.6,3.1,0.455,-0.8,52.6,0.240833333,-2.483333333,596828.5,54.18333333
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2010,5,2010_5,503,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.1,139192.6,3.1,0.455,-0.8,52.6,0.240833333,-2.483333333,596828.5,54.18333333
LAGUNA MADRE AT ICWW APPROXIMATELY 1.6 KM SW FROM THE SOUTHERNMOST POINT OF SOUTH BIRD ISLAND,2010,7,2010_7,7,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,1717235,68,0.446,1.7,165.5,0.370166667,-1.166666667,2205510,45.5
PETRONILA CREEK 1.2 KM UPSTREAM OF THE CONFLUENCE WITH TUNAS CREEK,2010,8,2010_8,4,27.482714,-97.537974,27.5,-97.5,27.5_-97.5,0.2,792849.1,NA,0.521,-1.9,165.5,0.428166667,-0.883333333,2916196.4,32.6
LAGUNA MADRE ICWW/BIRD ISLAND,2011,1,2011_1,26.6,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,114314.4,115.9,0.139,-1.3,165.5,0.309666667,-1.883333333,1725847.8,89.92
LAGUNA MADRE ICWW/BIRD ISLAND,2011,5,2011_5,39.7,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,51279.4,3.8,0.147,1.8,165.5,0.121666667,-0.116666667,335885.9,25.22
LAGUNA MADRE ICWW/BIRD ISLAND,2011,7,2011_7,41,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,63875.9,NA,0.087,0.3,126.3,0.108166667,0.95,338921.4,3.175
LAGUNA MADRE ICWW/BIRD ISLAND,2011,9,2011_9,48,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,68722.4,0.5,0.14,1.1,126.3,0.1295,0.516666667,398333.1,2.366666667
LAGUNA MADRE ICWW/BIRD ISLAND,2011,12,2011_12,38.1,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,31105.2,27.2,-0.049,3.5,126.3,0.0505,1.05,321844.8,19.8
LAGUNA MADRE ICWW/BIRD ISLAND,2012,4,2012_4,48.2,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,67709.9,83.4,0.075,0.4,126.3,-0.016333333,1.5,345707.9,42.53333333
LAGUNA MADRE ICWW/BIRD ISLAND,2012,6,2012_6,44,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,82828.2,73.3,0.295,-2.5,126.3,0.080166667,-0.25,462545.2,71.38333333
LAGUNA MADRE ICWW/BIRD ISLAND,2012,11,2012_11,56.2,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,51311,41.9,0.16,1.6,132.6,0.336833333,-1.166666667,423868.4,35.78333333
LAGUNA MADRE ICWW/BIRD ISLAND,2013,2,2013_2,54.3,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,40061.1,29.4,0.111,0.1,132.6,0.2165,-0.216666667,357263.4,33.58333333
LAGUNA MADRE ICWW/BIRD ISLAND,2013,5,2013_5,48.1,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,67111.2,27.4,0.096,3,132.6,0.125166667,-0.2,339863.5,27.7
LAGUNA MADRE ICWW/BIRD ISLAND,2013,7,2013_7,49.8,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,71855,69.8,0.185,-1.5,36.1,0.119833333,-0.216666667,367853.5,39.43333333
LAGUNA MADRE ICWW/BIRD ISLAND,2013,11,2013_11,37.7,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,117571.7,29.3,0.123,1.6,36.1,0.188666667,0.566666667,521592.6,69.78333333
LAGUNA MADRE ICWW/BIRD ISLAND,2014,1,2014_1,41.3,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,67259.7,16.6,-0.067,2,36.1,0.145,1.316666667,496244.5,56.7
LAGUNA MADRE ICWW/BIRD ISLAND,2014,5,2014_5,48.9,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,156345.7,64.6,-0.006,1.4,36.1,-0.0455,1.7,433713.1,22.76666667
LAGUNA MADRE ICWW/BIRD ISLAND,2014,6,2014_6,44.3,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,60713.9,4.3,0.057,-1.7,36.1,-0.041333333,0.95,440380.6,22.1
LAGUNA MADRE ICWW/BIRD ISLAND,2014,10,2014_10,42.6,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,87709.3,109.4,0.287,0.1,66.7,0.198333333,-0.483333333,672202.6,61.18333333
LAGUNA MADRE ICWW/BIRD ISLAND,2014,12,2014_12,37.2,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,68102.9,27.7,0.054,2.9,66.7,0.208833333,0.15,635394.9,64.48333333
LAGUNA MADRE ICWW/BIRD ISLAND,2015,5,2015_5,28.7,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,317938.6,386.9,0.04,1.9,66.7,-0.023166667,2.283333333,653480.3,128.6666667
LAGUNA MADRE ICWW/BIRD ISLAND,2015,7,2015_7,28.8,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,63867.5,30.7,0.127,-2.3,62.7,-0.004833333,0.716666667,832572.9,145.4666667
LAGUNA MADRE ICWW/BIRD ISLAND,2015,11,2015_11,32.9,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,62470.5,44.3,0.181,2.7,62.7,0.1865,-0.25,675960,82.13333333
LAGUNA MADRE ICWW/BIRD ISLAND,2016,3,2016_3,35.8,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,121.3,0.183,1.4,62.7,0.214,1.116666667,NA,61.48333333
LAGUNA MADRE ICWW/BIRD ISLAND,2016,6,2016_6,37.5,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,49.1,0.404,-0.2,62.7,0.245833333,0.183333333,NA,82.05
LAGUNA MADRE ICWW/BIRD ISLAND,2016,9,2016_9,43.7,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,221.6,0.453,2.8,141.3,0.374333333,0.116666667,NA,116.22
LAGUNA MADRE ICWW/BIRD ISLAND,2017,1,2017_1,38.1,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,6.4,0.22,-0.4,141.3,0.369,0.55,NA,60.13333333
LAGUNA MADRE ICWW/BIRD ISLAND,2017,5,2017_5,46.6,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,40.6,0.309,-2.4,141.3,0.2535,-0.033333333,NA,37.06666667
LAGUNA MADRE ICWW/BIRD ISLAND,2017,7,2017_7,48.1,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,5.2,0.297,1.8,224.9,0.261833333,0.416666667,NA,51.98333333
LAGUNA MADRE ICWW/BIRD ISLAND,2017,12,2017_12,42.8,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,82.5,0.359,0.8,224.9,0.346833333,0.783333333,NA,21.8
LAGUNA MADRE ICWW/BIRD ISLAND,2018,5,2018_5,45.7,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,23.4,-0.006,3.9,224.9,0.127166667,1.366666667,NA,33.66666667
LAGUNA MADRE ICWW/BIRD ISLAND,2018,10,2018_10,29.5,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,65.3,0.138,1,129,0.065333333,1.533333333,NA,143.3666667
LAGUNA MADRE ICWW/BIRD ISLAND,2019,2,2019_2,27.1,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,17.5,0.075,0.1,129,0.0265,0.283333333,NA,133.6666667
LAGUNA MADRE ICWW/BIRD ISLAND,2019,6,2019_6,37.1,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,69.1,0.169,-2.5,129,0.090166667,-0.25,NA,37.65
LAGUNA MADRE ICWW/BIRD ISLAND,2019,10,2019_10,38.6,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,32.8,0.153,-1.3,129.8,0.220833333,-1,NA,35.9
LAGUNA MADRE ICWW/BIRD ISLAND,2019,12,2019_12,32.2,27.479166,-97.320831,27.5,-97.3,27.5_-97.3,0.3,NA,33,0.159,0.8,129.8,0.222833333,-0.083333333,NA,31.76666667
LAGUNA MADRE WEST OF MARKER 105 FROM FIXED ICWW NAVIGATION MARKER 105 STEER 100 DEGREES FOR 0.75 KM,2001,7,2001_7,4,27.503693,-97.300163,27.5,-97.3,27.5_-97.3,0.3,15749.3,104.1,0.131,0.3,110.1,0.045666667,-0.533333333,117480.7,56.3
LAGUNA MADRE WEST OF MARKER 105 FROM FIXED ICWW NAVIGATION MARKER 105 STEER 257 DEGREES FOR 0.526 KM,2001,7,2001_7,8,27.503971,-97.312828,27.5,-97.3,27.5_-97.3,0.3,15749.3,104.1,0.131,0.3,110.1,0.045666667,-0.533333333,117480.7,56.3
LAGUNA MADRE NIGHT HAWK BAY FROM FIXED ICWW NAVIGATION MARKER 105 STEER 154 DEGREES FOR 0.753 KM,2002,2,2002_2,9,27.498806,-97.30442,27.5,-97.3,27.5_-97.3,0.3,-14356.5,32.1,0.161,1.7,110.1,0.204666667,-0.4,350275.7,67.51666667
LAGUNA MADRE NIGHT HAWK BAY FROM FIXED ICWW NAVIGATION MARKER 97 STEER 164 DEGREES FOR 0.882 KM,2001,11,2001_11,2,27.511694,-97.297775,27.5,-97.3,27.5_-97.3,0.3,191459.1,249.4,0.152,1.4,110.1,0.1965,-0.25,449300.8,102.6166667
LAGUNA MADRE SOUTH OF PURE OIL CHANNEL FROM FIXED ICWW NAVIGATION MARKER 97 STEER 287 DEGREES FOR 2.045 KM,2002,5,2002_5,10,27.524971,-97.319832,27.5,-97.3,27.5_-97.3,0.3,-28832.2,35.4,-0.053,1.9,110.1,0.1095,0.516666667,-73056.2,21.05
LAGUNA MADRE WEST OF NORTH BIRD ISLAND FROM FIXED ICWW NAVIGATION MARKER 97 STEER 071 DEGREES FOR 0.538 KM,2002,5,2002_5,12,27.520916,-97.294975,27.5,-97.3,27.5_-97.3,0.3,-28832.2,35.4,-0.053,1.9,110.1,0.1095,0.516666667,-73056.2,21.05
PETRONILA CREEK AT CR 51 ON KING RANCH JUST SOUTH OF THE LAURELS HEADQUARTERS,1982,8,1982_8,23,27.533503,-97.534658,27.5,-97.5,27.5_-97.5,0.3,38441,36.9,-0.305,2.5,31.5,-0.192166667,0.266666667,728803,34.94
PETRONILA CREEK AT CR 51 ON KING RANCH JUST SOUTH OF THE LAURELS HEADQUARTERS,1984,12,1984_12,37,27.533503,-97.534658,27.5,-97.5,27.5_-97.5,0.3,27987,48.3,-0.314,1.5,84.3,-0.293833333,0.383333333,541297,35.56666667
