YEAR,STRATUM,AOU,SPECIES,POP,SEPOP,VCF,SEVCF,POOL,CODE
1976,45,1470,Canvasback,5845,2494,1.79,0.31,,0
1976,46,1460,Redhead,21523,6488,5.83,1.17,,0
1976,46,1470,Canvasback,3973,1454,1.79,0.31,,0
1976,47,1460,Redhead,0,0,5.83,1.17,,0
1976,47,1470,Canvasback,0,0,1.79,0.31,,0
1976,48,1460,Redhead,4096,3204,5.83,1.17,,0
1976,48,1470,Canvasback,560,377,1.79,0.31,,0
1976,49,1460,Redhead,0,0,5.83,1.17,,0
1976,49,1470,Canvasback,0,0,1.79,0.31,,0
1976,50,1460,Redhead,957.24,6232.08,3.11,0.24,,1
1976,50,1470,Canvasback,5486.04,26238.62,2.59,0.46,,1
1976,75,1460,Redhead,2977.46,2320.3,3.11,0.24,,0
1976,75,1470,Canvasback,2479.62,1948.35,2.59,0.46,,0
1976,76,1460,Redhead,0,0,3.11,0.24,,0
1976,76,1470,Canvasback,0,0,2.59,0.46,,0
1976,77,1460,Redhead,820.01,760.98,3.11,0.24,,0
1976,77,1470,Canvasback,0,0,2.59,0.46,,0
1977,1,1460,Redhead,0,0,3.11,0.24,,0
1977,1,1470,Canvasback,8029,8769,2.43,0.46,,0
1977,2,1460,Redhead,0,0,3.11,0.24,,0
1977,2,1470,Canvasback,0,0,2.43,0.46,,0
1977,3,1460,Redhead,8390,7359,3.11,0.24,,0
1977,3,1470,Canvasback,35034,19221,2.43,0.46,,0
1977,4,1460,Redhead,0,0,3.11,0.24,,0
1977,4,1470,Canvasback,96890,39405,2.43,0.46,,0
1977,5,1460,Redhead,0,0,3.11,0.24,,0
1977,5,1470,Canvasback,4888,2087,2.43,0.46,,0
1977,6,1460,Redhead,478,321,3.11,0.24,,0
1977,6,1470,Canvasback,1372,671,2.43,0.46,,0
1977,7,1460,Redhead,62.03,121.64,3.11,0.24,,1
1977,7,1470,Canvasback,726.44,1341.89,2.43,0.46,,1
1977,8,1460,Redhead,0,0,3.11,0.24,,0
1977,8,1470,Canvasback,2094,2011,2.43,0.46,,0
1977,9,1460,Redhead,636,663,3.11,0.24,,0
1977,9,1470,Canvasback,7965,7225,2.43,0.46,,0
1977,10,1460,Redhead,0,0,3.11,0.24,,0
1977,10,1470,Canvasback,3122,965,2.43,0.46,,0
1977,11,1460,Redhead,346,371,3.11,0.24,,0
1977,11,1470,Canvasback,3254,2275,2.43,0.46,,0
1977,12,1460,Redhead,0,0,3.11,0.24,,0
1977,12,1470,Canvasback,5248,2661,2.59,0.46,,0
1977,13,1460,Redhead,0,0,3.11,0.24,,0
1977,13,1470,Canvasback,4975,3015,2.59,0.46,,0
1977,14,1460,Redhead,0,0,3.11,0.24,,0
1977,14,1470,Canvasback,7323,6227,2.59,0.46,,0
1977,15,1460,Redhead,0,0,3.11,0.24,,0
1977,15,1470,Canvasback,0,0,2.59,0.46,,0
1977,16,1460,Redhead,0,0,3.11,0.24,,0
1977,16,1470,Canvasback,3172,3887,2.59,0.46,,0
1977,17,1460,Redhead,6500,3868,3.11,0.24,,0
1977,17,1470,Canvasback,3615,3610,2.59,0.46,,0
1977,18,1460,Redhead,0,0,3.11,0.24,,0
1977,18,1470,Canvasback,4506,4684,2.59,0.46,,0
1977,20,1460,Redhead,7214,3034,3.11,0.24,,0
1977,20,1470,Canvasback,9762,2493,2.59,0.46,,0
1977,21,1460,Redhead,0,0,3.11,0.24,,0
1977,21,1470,Canvasback,672,662,2.59,0.46,,0
1977,22,1460,Redhead,4163,3503,3.11,0.24,,0
1977,22,1470,Canvasback,16100,7554,2.59,0.46,,0
1977,23,1460,Redhead,0,0,3.11,0.24,,0
1977,23,1470,Canvasback,0,0,2.59,0.46,,0
1977,24,1460,Redhead,4603,4866,3.11,0.24,,0
1977,24,1470,Canvasback,12067,12740,2.59,0.46,,0
1977,25,1460,Redhead,20637,4318,3.11,0.24,,0
1977,25,1470,Canvasback,16158,5964,2.59,0.46,,0
1977,26,1460,Redhead,167143,36260,5.87,0.91,,0
1977,26,1470,Canvasback,55472,13664,1.58,0.24,,0
1977,27,1460,Redhead,5254,2029,5.87,0.91,,0
1977,27,1470,Canvasback,1027,548,1.58,0.24,,0
1977,28,1460,Redhead,12884,7086,5.87,0.91,,0
1977,28,1470,Canvasback,3012,1170,1.58,0.24,,0
1977,29,1460,Redhead,16801,9169,5.87,0.91,,0
1977,29,1470,Canvasback,5128,2288,1.58,0.24,,0
1977,30,1460,Redhead,66556,40506,3.92,1.79,,0
1977,30,1470,Canvasback,87268,26534,2.3,0.39,,0
1977,31,1460,Redhead,58021,34210,3.92,1.79,,0
1977,31,1470,Canvasback,62643,31102,2.3,0.39,,0
1977,32,1460,Redhead,41379,20486,3.92,1.79,,0
1977,32,1470,Canvasback,61639,13784,2.3,0.39,,0
1977,33,1460,Redhead,1484,1445,3.92,1.79,,0
1977,33,1470,Canvasback,3479,2075,2.3,0.39,,0
1977,34,1460,Redhead,26516,10636,5.8,1.05,,0
1977,34,1470,Canvasback,28372,8482,2.39,0.4,,0
1977,35,1460,Redhead,30365,22560,5.8,1.05,,0
1977,35,1470,Canvasback,13060,5365,2.39,0.4,,0
1977,36,1460,Redhead,4359,4075,5.8,1.05,,0
1977,36,1470,Canvasback,0,0,2.39,0.4,,0
1977,37,1460,Redhead,33674,16206,5.8,1.05,,0
1977,37,1470,Canvasback,30241,11186,2.39,0.4,,0
1977,38,1460,Redhead,0,0,5.8,1.05,,0
1977,38,1470,Canvasback,0,0,2.39,0.4,,0
1977,39,1460,Redhead,30626,17821,5.8,1.05,,0
1977,39,1470,Canvasback,8133,4566,2.39,0.4,,0
1977,40,1460,Redhead,19472,7531,5.8,1.05,,0
1977,40,1470,Canvasback,19788,9132,2.39,0.4,,0
1977,41,1460,Redhead,2286,862,1.95,0.57,,0
1977,41,1470,Canvasback,3168,1877,2.02,0.7,,0
1977,42,1460,Redhead,870,654,1.95,0.57,,0
1977,42,1470,Canvasback,0,0,2.02,0.7,,0
1977,43,1460,Redhead,879,568,1.95,0.57,,0
1977,43,1470,Canvasback,1828,1869,2.02,0.7,,0
1977,44,1460,Redhead,492,476,1.95,0.57,,0
1977,44,1470,Canvasback,2044,1352,2.02,0.7,,0
1977,45,1460,Redhead,22812,11777,6.49,0.96,,0
1977,45,1470,Canvasback,6937,2874,1.8,0.33,,0
1977,46,1460,Redhead,8212,3774,6.49,0.96,,0
1977,46,1470,Canvasback,1517,777,1.8,0.33,,0
1977,47,1460,Redhead,0,0,6.49,0.96,,0
1977,47,1470,Canvasback,0,0,1.8,0.33,,0
1977,48,1460,Redhead,9116,7030,6.49,0.96,,0
1977,48,1470,Canvasback,281,280,1.8,0.33,,0
1977,49,1460,Redhead,1201,1325,6.49,0.96,,0
1977,49,1470,Canvasback,666,550,1.8,0.33,,0
1977,50,1460,Redhead,938.03,6232.08,3.11,0.24,,1
1977,50,1470,Canvasback,5403.45,26242.82,2.59,0.46,,1
1977,75,1460,Redhead,8932.38,4995.42,3.11,0.24,,0
1977,75,1470,Canvasback,1239.81,974.17,2.59,0.46,,0
1977,76,1460,Redhead,1016.81,792.39,3.11,0.24,,0
1977,76,1470,Canvasback,0,0,2.59,0.46,,0
1977,77,1460,Redhead,9643.32,4283,3.11,0.24,,0
1977,77,1470,Canvasback,14723.37,8494.79,2.59,0.46,,0
1978,1,1460,Redhead,0,0,3.11,0.24,,0
1978,1,1470,Canvasback,1338,1461,2.43,0.46,,0
1978,2,1460,Redhead,0,0,3.11,0.24,,0
1978,2,1470,Canvasback,0,0,2.43,0.46,,0
1978,3,1460,Redhead,0,0,3.11,0.24,,0
1978,3,1470,Canvasback,9599,7671,2.43,0.46,,0
1978,4,1460,Redhead,0,0,3.11,0.24,,0
1978,4,1470,Canvasback,32187,16553,2.43,0.46,,0
1978,5,1460,Redhead,0,0,3.11,0.24,,0
1978,5,1470,Canvasback,0,0,2.43,0.46,,0
1978,6,1460,Redhead,0,0,3.11,0.24,,0
1978,6,1470,Canvasback,0,0,2.43,0.46,,0
1978,7,1460,Redhead,62.21,121.64,3.11,0.24,,1
1978,7,1470,Canvasback,734.06,1341.96,2.43,0.46,,1
1978,8,1460,Redhead,0,0,3.11,0.24,,0
1978,8,1470,Canvasback,0,0,2.43,0.46,,0
1978,9,1460,Redhead,0,0,3.11,0.24,,0
1978,9,1470,Canvasback,1493,1428,2.43,0.46,,0
1978,10,1460,Redhead,0,0,3.11,0.24,,0
1978,10,1470,Canvasback,2342,2434,2.43,0.46,,0
1978,11,1460,Redhead,0,0,3.11,0.24,,0
1978,11,1470,Canvasback,542,531,2.43,0.46,,0
1978,12,1460,Redhead,0,0,3.11,0.24,,0
1978,12,1470,Canvasback,284,268,2.59,0.46,,0
1978,13,1460,Redhead,0,0,3.11,0.24,,0
1978,13,1470,Canvasback,2843,2041,2.59,0.46,,0
1978,14,1460,Redhead,0,0,3.11,0.24,,0
1978,14,1470,Canvasback,2253,2266,2.59,0.46,,0
1978,15,1460,Redhead,0,0,3.11,0.24,,0
1978,15,1470,Canvasback,2528,1998,2.59,0.46,,0
1978,16,1460,Redhead,0,0,3.11,0.24,,0
1978,16,1470,Canvasback,3172,3554,2.59,0.46,,0
1978,17,1460,Redhead,0,0,3.11,0.24,,0
1978,17,1470,Canvasback,7230,4078,2.59,0.46,,0
1978,18,1460,Redhead,0,0,3.11,0.24,,0
1978,18,1470,Canvasback,0,0,2.59,0.46,,0
1978,20,1460,Redhead,8175,1924,3.11,0.24,,0
1978,20,1470,Canvasback,7889,3138,2.59,0.46,,0
1978,21,1460,Redhead,730,725,3.11,0.24,,0
1978,21,1470,Canvasback,1827,949,2.59,0.46,,0
1978,22,1460,Redhead,757,739,3.11,0.24,,0
1978,22,1470,Canvasback,2526,1789,2.59,0.46,,0
1978,23,1460,Redhead,4839,2872,3.11,0.24,,0
1978,23,1470,Canvasback,2018,2028,2.59,0.46,,0
1978,24,1460,Redhead,723,773,3.11,0.24,,0
1978,24,1470,Canvasback,6033,3907,2.59,0.46,,0
1978,25,1460,Redhead,11767,3018,3.11,0.24,,0
1978,25,1470,Canvasback,20386,5931,2.59,0.46,,0
1978,26,1460,Redhead,100386,32336,4.11,1.23,,0
1978,26,1470,Canvasback,41376,6991,1.6,0.14,,0
1978,27,1460,Redhead,7033,4412,4.11,1.23,,0
1978,27,1470,Canvasback,3917,1284,1.6,0.14,,0
1978,28,1460,Redhead,11782,3914,4.11,1.23,,0
1978,28,1470,Canvasback,2450,1347,1.6,0.14,,0
1978,29,1460,Redhead,14644,8946,4.11,1.23,,0
1978,29,1470,Canvasback,3475,640,1.6,0.14,,0
1978,30,1460,Redhead,33131,6567,3.71,0.67,,0
1978,30,1470,Canvasback,38774,13888,1.46,0.28,,0
1978,31,1460,Redhead,26045,10057,3.71,0.67,,0
1978,31,1470,Canvasback,25730,9915,1.46,0.28,,0
1978,32,1460,Redhead,43508,16630,3.71,0.67,,0
1978,32,1470,Canvasback,35746,8156,1.46,0.28,,0
1978,33,1460,Redhead,934,905,3.71,0.67,,0
1978,33,1470,Canvasback,738,443,1.46,0.28,,0
1978,34,1460,Redhead,18673,4512,5.08,0.95,,0
1978,34,1470,Canvasback,21987,6839,1.01,0.22,,0
1978,35,1460,Redhead,8023,4402,5.08,0.95,,0
1978,35,1470,Canvasback,6022,2041,1.01,0.22,,0
1978,36,1460,Redhead,955,893,5.08,0.95,,0
1978,36,1470,Canvasback,570,534,1.01,0.22,,0
1978,37,1460,Redhead,42357,13352,5.08,0.95,,0
1978,37,1470,Canvasback,14045,4422,1.01,0.22,,0
1978,38,1460,Redhead,1064,809,5.08,0.95,,0
1978,38,1470,Canvasback,0,0,1.01,0.22,,0
1978,39,1460,Redhead,11507,3171,5.08,0.95,,0
1978,39,1470,Canvasback,6977,2109,1.01,0.22,,0
1978,40,1460,Redhead,12973,4067,5.08,0.95,,0
1978,40,1470,Canvasback,15691,4716,1.01,0.22,,0
1978,41,1460,Redhead,6984,2953,1.95,0.57,,0
1978,41,1470,Canvasback,5939,3297,2.02,0.7,,0
1978,42,1460,Redhead,0,0,1.95,0.57,,0
1978,42,1470,Canvasback,452,430,2.02,0.7,,0
1978,43,1460,Redhead,1539,1112,1.95,0.57,,0
1978,43,1470,Canvasback,1371,1364,2.02,0.7,,0
1978,44,1460,Redhead,2458,1481,1.95,0.57,,0
1978,44,1470,Canvasback,0,0,2.02,0.7,,0
1978,45,1460,Redhead,97306,16793,7.05,1.04,,0
1978,45,1470,Canvasback,8722,2218,2.12,0.33,,0
1978,46,1460,Redhead,92920,16720,7.05,1.04,,0
1978,46,1470,Canvasback,6928,2111,2.12,0.33,,0
1978,47,1460,Redhead,0,0,7.05,1.04,,0
1978,47,1470,Canvasback,0,0,2.12,0.33,,0
1978,48,1460,Redhead,128184,35320,7.05,1.04,,0
1978,48,1470,Canvasback,10255,5220,2.12,0.33,,0
1978,49,1460,Redhead,13775,4936,7.05,1.04,,0
1978,49,1470,Canvasback,2071,1963,2.12,0.33,,0
1978,50,1460,Redhead,899.28,6232.49,3.11,0.24,,1
1978,50,1470,Canvasback,5311.39,26248.56,2.59,0.46,,1
1978,75,1460,Redhead,7443.65,5800.75,3.11,0.24,,0
1978,75,1470,Canvasback,0,0,2.59,0.46,,0
1978,76,1460,Redhead,1016.81,792.39,3.11,0.24,,0
1978,76,1470,Canvasback,3387.2,2661.49,2.59,0.46,,0
1978,77,1460,Redhead,12054.15,9761.99,3.11,0.24,,0
1978,77,1470,Canvasback,4015.46,2800.8,2.59,0.46,,0
1979,1,1460,Redhead,0,0,3.11,0.24,,0
1979,1,1470,Canvasback,0,0,2.43,0.46,,0
1979,2,1460,Redhead,0,0,3.11,0.24,,0
1979,2,1470,Canvasback,0,0,2.43,0.46,,0
1979,3,1460,Redhead,0,0,3.11,0.24,,0
1979,3,1470,Canvasback,19198,12638,2.43,0.46,,0
1979,4,1460,Redhead,839,878,3.11,0.24,,0
1979,4,1470,Canvasback,33501,11329,2.43,0.46,,0
1979,5,1460,Redhead,0,0,3.11,0.24,,0
1979,5,1470,Canvasback,752,514,2.43,0.46,,0
1979,6,1460,Redhead,0,0,3.11,0.24,,0
1979,6,1470,Canvasback,2494,2377,2.43,0.46,,0
1979,7,1460,Redhead,62.37,121.65,3.11,0.24,,1
1979,7,1470,Canvasback,741.26,1342.09,2.43,0.46,,1
1979,8,1460,Redhead,0,0,3.11,0.24,,0
1979,8,1470,Canvasback,0,0,2.43,0.46,,0
1979,9,1460,Redhead,0,0,3.11,0.24,,0
1979,9,1470,Canvasback,1991,1452,2.43,0.46,,0
1979,10,1460,Redhead,0,0,3.11,0.24,,0
1979,10,1470,Canvasback,0,0,2.43,0.46,,0
1979,11,1460,Redhead,0,0,3.11,0.24,,0
1979,11,1470,Canvasback,0,0,2.43,0.46,,0
1979,12,1460,Redhead,0,0,3.11,0.24,,0
1979,12,1470,Canvasback,3688,2676,2.59,0.46,,0
1979,13,1460,Redhead,852,852,3.11,0.24,,0
1979,13,1470,Canvasback,12081,5341,2.59,0.46,,0
1979,14,1460,Redhead,0,0,3.11,0.24,,0
1979,14,1470,Canvasback,0,0,2.59,0.46,,0
1979,15,1460,Redhead,0,0,3.11,0.24,,0
1979,15,1470,Canvasback,0,0,2.59,0.46,,0
1979,16,1460,Redhead,0,0,3.11,0.24,,0
1979,16,1470,Canvasback,0,0,2.59,0.46,,0
1979,17,1460,Redhead,0,0,3.11,0.24,,0
1979,17,1470,Canvasback,0,0,2.59,0.46,,0
1979,18,1460,Redhead,0,0,3.11,0.24,,0
1979,18,1470,Canvasback,0,0,2.59,0.46,,0
1979,20,1460,Redhead,2565,1853,3.11,0.24,,0
1979,20,1470,Canvasback,9360,4782,2.59,0.46,,0
1979,21,1460,Redhead,0,0,3.11,0.24,,0
1979,21,1470,Canvasback,609,605,2.59,0.46,,0
1979,22,1460,Redhead,7569,4306,3.11,0.24,,0
1979,22,1470,Canvasback,5998,2262,2.59,0.46,,0
1979,23,1460,Redhead,0,0,3.11,0.24,,0
1979,23,1470,Canvasback,1968,1980,2.59,0.46,,0
1979,24,1460,Redhead,0,0,3.11,0.24,,0
1979,24,1470,Canvasback,0,0,2.59,0.46,,0
1979,25,1460,Redhead,3258,745,3.11,0.24,,0
1979,25,1470,Canvasback,11627,3444,2.59,0.46,,0
1979,26,1460,Redhead,82358,22718,2.75,0.69,,0
1979,26,1470,Canvasback,34185,8016,2.42,0.5,,0
1979,27,1460,Redhead,7380,3153,2.75,0.69,,0
1979,27,1470,Canvasback,5509,2049,2.42,0.5,,0
1979,28,1460,Redhead,1574,963,2.75,0.69,,0
1979,28,1470,Canvasback,5538,3042,2.42,0.5,,0
1979,29,1460,Redhead,9354,3779,2.75,0.69,,0
1979,29,1470,Canvasback,8230,5780,2.42,0.5,,0
1979,30,1460,Redhead,42384,18391,2.76,0.93,,0
1979,30,1470,Canvasback,84134,35297,2.2,0.4,,0
1979,31,1460,Redhead,57375,23687,2.76,0.93,,0
1979,31,1470,Canvasback,54544,15535,2.2,0.4,,0
1979,32,1460,Redhead,45577,16582,2.76,0.93,,0
1979,32,1470,Canvasback,73837,18143,2.2,0.4,,0
1979,33,1460,Redhead,2087,1535,2.76,0.93,,0
1979,33,1470,Canvasback,5557,1786,2.2,0.4,,0
1979,34,1460,Redhead,43360,10472,5.3,0.87,,0
1979,34,1470,Canvasback,46451,17265,2.08,0.59,,0
1979,35,1460,Redhead,29692,7504,5.3,0.87,,0
1979,35,1470,Canvasback,16408,5817,2.08,0.59,,0
1979,36,1460,Redhead,0,0,5.3,0.87,,0
1979,36,1470,Canvasback,1563,1467,2.08,0.59,,0
1979,37,1460,Redhead,24118,10577,5.3,0.87,,0
1979,37,1470,Canvasback,17851,5289,2.08,0.59,,0
1979,38,1460,Redhead,0,0,5.3,0.87,,0
1979,38,1470,Canvasback,435,337,2.08,0.59,,0
1979,39,1460,Redhead,16015,4452,5.3,0.87,,0
1979,39,1470,Canvasback,9637,3695,2.08,0.59,,0
1979,40,1460,Redhead,33144,7605,5.3,0.87,,0
1979,40,1470,Canvasback,19830,6936,2.08,0.59,,0
1979,41,1460,Redhead,12318,6074,1.95,0.57,,0
1979,41,1470,Canvasback,8183,5473,2.02,0.7,,0
1979,42,1460,Redhead,2392,1599,1.95,0.57,,0
1979,42,1470,Canvasback,2260,1577,2.02,0.7,,0
1979,43,1460,Redhead,3737,2581,1.95,0.57,,0
1979,43,1470,Canvasback,10511,6161,2.02,0.7,,0
1979,44,1460,Redhead,1475,791,1.95,0.57,,0
1979,44,1470,Canvasback,1533,1523,2.02,0.7,,0
1979,45,1460,Redhead,108295,30711,6.61,1.21,,0
1979,45,1470,Canvasback,23687,4935,2.3,0.36,,0
1979,46,1460,Redhead,79848,26232,6.61,1.21,,0
1979,46,1470,Canvasback,8497,2958,2.3,0.36,,0
1979,47,1460,Redhead,6384,6847,6.61,1.21,,0
1979,47,1470,Canvasback,0,0,2.3,0.36,,0
1979,48,1460,Redhead,33547,11530,6.61,1.21,,0
1979,48,1470,Canvasback,3594,2145,2.3,0.36,,0
1979,49,1460,Redhead,15915,4455,6.61,1.21,,0
1979,49,1470,Canvasback,426,344,2.3,0.36,,0
1979,50,1460,Redhead,832.34,6233.38,3.11,0.24,,1
1979,50,1470,Canvasback,5209.9,26255.79,2.59,0.46,,1
1979,75,1460,Redhead,14142.93,5147.14,3.11,0.24,,0
1979,75,1470,Canvasback,23556.4,5741.08,2.59,0.46,,0
1979,76,1460,Redhead,0,0,3.11,0.24,,0
1979,76,1470,Canvasback,0,0,2.59,0.46,,0
1979,77,1460,Redhead,9020.11,5463.53,3.11,0.24,,0
1979,77,1470,Canvasback,6829.02,3544.29,2.59,0.46,,0
1980,1,1460,Redhead,0,0,3.11,0.24,,0
1980,1,1470,Canvasback,0,0,2.43,0.46,,0
1980,2,1460,Redhead,0,0,3.11,0.24,,0
1980,2,1470,Canvasback,1095,838,2.43,0.46,,0
1980,3,1460,Redhead,0,0,3.11,0.24,,0
1980,3,1470,Canvasback,21940,20966,2.43,0.46,,0
1980,4,1460,Redhead,0,0,3.11,0.24,,0
1980,4,1470,Canvasback,97219,40533,2.43,0.46,,0
1980,5,1460,Redhead,0,0,3.11,0.24,,0
1980,5,1470,Canvasback,1504,790,2.43,0.46,,0
1980,6,1460,Redhead,0,0,3.11,0.24,,0
1980,6,1470,Canvasback,499,346,2.43,0.46,,0
1980,7,1460,Redhead,62.5,121.67,3.11,0.24,,1
1980,7,1470,Canvasback,747.81,1342.3,2.43,0.46,,1
1980,8,1460,Redhead,0,0,3.11,0.24,,0
1980,8,1470,Canvasback,0,0,2.43,0.46,,0
1980,9,1460,Redhead,636,641,3.11,0.24,,0
1980,9,1470,Canvasback,13441,6703,2.43,0.46,,0
1980,10,1460,Redhead,1709,1532,3.11,0.24,,0
1980,10,1470,Canvasback,2676,2231,2.43,0.46,,0
1980,11,1460,Redhead,0,0,3.11,0.24,,0
1980,11,1470,Canvasback,4881,2366,2.43,0.46,,0
1980,12,1460,Redhead,0,0,3.11,0.24,,0
1980,12,1470,Canvasback,8227,2493,2.59,0.46,,0
1980,13,1460,Redhead,0,0,3.11,0.24,,0
1980,13,1470,Canvasback,12792,3900,2.59,0.46,,0
1980,14,1460,Redhead,0,0,3.11,0.24,,0
1980,14,1470,Canvasback,1127,1054,2.59,0.46,,0
1980,15,1460,Redhead,0,0,3.11,0.24,,0
1980,15,1470,Canvasback,0,0,2.59,0.46,,0
1980,16,1460,Redhead,0,0,3.11,0.24,,0
1980,16,1470,Canvasback,0,0,2.59,0.46,,0
1980,17,1460,Redhead,5778,3318,3.11,0.24,,0
1980,17,1470,Canvasback,3615,1979,2.59,0.46,,0
1980,18,1460,Redhead,0,0,3.11,0.24,,0
1980,18,1470,Canvasback,12391,9568,2.59,0.46,,0
1980,20,1460,Redhead,6091,5055,3.11,0.24,,0
1980,20,1470,Canvasback,18988,9600,2.59,0.46,,0
1980,21,1460,Redhead,0,0,3.11,0.24,,0
1980,21,1470,Canvasback,0,0,2.59,0.46,,0
1980,22,1460,Redhead,6812,3160,3.11,0.24,,0
1980,22,1470,Canvasback,7577,3292,2.59,0.46,,0
1980,23,1460,Redhead,0,0,3.11,0.24,,0
1980,23,1470,Canvasback,1193,1207,2.59,0.46,,0
1980,24,1460,Redhead,3185,2688,3.11,0.24,,0
1980,24,1470,Canvasback,15499,15835,2.59,0.46,,0
1980,25,1460,Redhead,23352,6853,3.11,0.24,,0
1980,25,1470,Canvasback,30050,8584,2.59,0.46,,0
1980,26,1460,Redhead,219647,104214,4.98,2.15,,0
1980,26,1470,Canvasback,55927,11391,2.88,0.43,,0
1980,27,1460,Redhead,6889,5625,4.98,2.15,,0
1980,27,1470,Canvasback,1875,593,2.88,0.43,,0
1980,28,1460,Redhead,19485,8495,4.98,2.15,,0
1980,28,1470,Canvasback,1649,974,2.88,0.43,,0
1980,29,1460,Redhead,22343,12423,4.98,2.15,,0
1980,29,1470,Canvasback,2674,2079,2.88,0.43,,0
1980,30,1460,Redhead,78162,23639,3.77,0.65,,0
1980,30,1470,Canvasback,125243,44301,3.7,0.99,,0
1980,31,1460,Redhead,43027,15596,3.77,0.65,,0
1980,31,1470,Canvasback,69961,26974,3.7,0.99,,0
1980,32,1460,Redhead,41733,12518,3.77,0.65,,0
1980,32,1470,Canvasback,67319,20759,3.7,0.99,,0
1980,33,1460,Redhead,2374,1785,3.77,0.65,,0
1980,33,1470,Canvasback,4669,1733,3.7,0.99,,0
1980,34,1460,Redhead,21490,9012,2.06,0.49,,0
1980,34,1470,Canvasback,28475,8656,1.14,0.18,,0
1980,35,1460,Redhead,4143,1331,2.06,0.49,,0
1980,35,1470,Canvasback,11538,3598,1.14,0.18,,0
1980,36,1460,Redhead,1163,580,2.06,0.49,,0
1980,36,1470,Canvasback,2787,1395,1.14,0.18,,0
1980,37,1460,Redhead,23434,13888,2.06,0.49,,0
1980,37,1470,Canvasback,23041,4477,1.14,0.18,,0
1980,38,1460,Redhead,0,0,2.06,0.49,,0
1980,38,1470,Canvasback,0,0,1.14,0.18,,0
1980,39,1460,Redhead,5002,2809,2.06,0.49,,0
1980,39,1470,Canvasback,8975,3815,1.14,0.18,,0
1980,40,1460,Redhead,12466,3666,2.06,0.49,,0
1980,40,1470,Canvasback,11032,2585,1.14,0.18,,0
1980,41,1460,Redhead,3937,2612,1.95,0.57,,0
1980,41,1470,Canvasback,4771,1595,3.65,0.72,,0
1980,42,1460,Redhead,435,419,1.95,0.57,,0
1980,42,1470,Canvasback,0,0,3.65,0.72,,0
1980,43,1460,Redhead,0,0,1.95,0.57,,0
1980,43,1470,Canvasback,1652,1642,3.65,0.72,,0
1980,44,1460,Redhead,0,0,1.95,0.57,,0
1980,44,1470,Canvasback,924,940,3.65,0.72,,0
1980,45,1460,Redhead,88664,27550,7.33,1.05,,0
1980,45,1470,Canvasback,23501,8459,2.47,0.4,,0
1980,46,1460,Redhead,34030,8097,7.33,1.05,,0
1980,46,1470,Canvasback,3385,1566,2.47,0.4,,0
1980,47,1460,Redhead,0,0,7.33,1.05,,0
1980,47,1470,Canvasback,0,0,2.47,0.4,,0
1980,48,1460,Redhead,23468,14368,7.33,1.05,,0
1980,48,1470,Canvasback,6167,5760,2.47,0.4,,0
1980,49,1460,Redhead,4752,3340,7.33,1.05,,0
1980,49,1470,Canvasback,914,754,2.47,0.4,,0
1980,50,1460,Redhead,730.05,6234.77,3.11,0.24,,1
1980,50,1470,Canvasback,5102.26,26264.53,2.59,0.46,,1
1980,75,1460,Redhead,4466.19,3480.45,3.11,0.24,,0
1980,75,1470,Canvasback,6818.95,5357.98,2.59,0.46,,0
1980,76,1460,Redhead,2033.63,1584.78,3.11,0.24,,0
1980,76,1470,Canvasback,0,0,2.59,0.46,,0
1980,77,1460,Redhead,16875.81,5002.67,3.11,0.24,,0
1980,77,1470,Canvasback,10707.91,10258.36,2.59,0.46,,0
1981,1,1460,Redhead,0,0,3.11,0.24,,0
1981,1,1470,Canvasback,0,0,2.43,0.46,,0
1981,2,1460,Redhead,699,721,3.11,0.24,,0
1981,2,1470,Canvasback,0,0,2.43,0.46,,0
1981,3,1460,Redhead,438,452,3.11,0.24,,0
1981,3,1470,Canvasback,17827,9157,2.43,0.46,,0
1981,4,1460,Redhead,5453,2380,3.11,0.24,,0
1981,4,1470,Canvasback,62732,26808,2.43,0.46,,0
1981,5,1460,Redhead,0,0,3.11,0.24,,0
1981,5,1470,Canvasback,3008,2484,2.43,0.46,,0
1981,6,1460,Redhead,0,0,3.11,0.24,,0
1981,6,1470,Canvasback,249,238,2.43,0.46,,0
1981,7,1460,Redhead,62.59,121.69,3.11,0.24,,1
1981,7,1470,Canvasback,753.36,1342.56,2.43,0.46,,1
1981,8,1460,Redhead,0,0,3.11,0.24,,0
1981,8,1470,Canvasback,0,0,2.43,0.46,,0
1981,9,1460,Redhead,1272,1214,3.11,0.24,,0
1981,9,1470,Canvasback,21406,9976,2.43,0.46,,0
1981,10,1460,Redhead,2136,1947,3.11,0.24,,0
1981,10,1470,Canvasback,5352,4695,2.43,0.46,,0
1981,11,1460,Redhead,0,0,3.11,0.24,,0
1981,11,1470,Canvasback,12745,10095,2.43,0.46,,0
1981,12,1460,Redhead,170,161,3.11,0.24,,0
1981,12,1470,Canvasback,9504,1999,2.59,0.46,,0
1981,13,1460,Redhead,852,852,3.11,0.24,,0
1981,13,1470,Canvasback,21675,7960,2.59,0.46,,0
1981,14,1460,Redhead,0,0,3.11,0.24,,0
1981,14,1470,Canvasback,5867,3867,2.59,0.46,,0
1981,15,1460,Redhead,0,0,3.11,0.24,,0
1981,15,1470,Canvasback,4845,6022,2.59,0.46,,0
1981,16,1460,Redhead,0,0,3.11,0.24,,0
